time;wx (rad/s);wy (rad/s);wz (rad/s)
3,504720;0,02;-0,00;-0,01
3,504960;0,02;-0,01;-0,01
3,505142;0,02;-0,02;-0,00
3,505327;0,03;-0,03;-0,01
3,505491;0,03;-0,04;-0,00
3,508640;0,03;-0,05;-0,00
3,509189;0,04;-0,05;-0,00
3,512628;0,04;-0,06;-0,00
3,514334;0,04;-0,06;0,00
3,516621;0,04;-0,07;0,00
3,518772;0,05;-0,07;0,00
3,520868;0,05;-0,07;0,01
3,524465;0,05;-0,07;0,01
3,527232;0,05;-0,07;0,01
3,528171;0,05;-0,08;0,01
3,531607;0,05;-0,07;0,02
3,533745;0,05;-0,07;0,02
3,535525;0,05;-0,07;0,02
3,537979;0,05;-0,06;0,03
3,541581;0,05;-0,05;0,03
3,542338;0,04;-0,04;0,03
3,544842;0,04;-0,03;0,04
3,547763;0,03;-0,02;0,04
3,550983;0,02;-0,00;0,04
3,552056;0,02;0,01;0,04
3,554332;0,01;0,02;0,04
3,557480;0,00;0,03;0,04
3,559442;-0,01;0,05;0,04
3,560938;-0,01;0,06;0,04
3,563604;-0,02;0,07;0,03
3,566611;-0,03;0,08;0,03
3,568170;-0,03;0,08;0,03
3,569646;-0,04;0,09;0,03
3,573256;-0,04;0,09;0,03
3,576039;-0,04;0,09;0,03
3,576899;-0,04;0,09;0,02
3,579835;-0,04;0,09;0,03
3,581686;-0,04;0,08;0,03
3,587044;-0,04;0,07;0,03
3,588008;-0,04;0,07;0,03
3,590088;-0,03;0,06;0,03
3,590895;-0,03;0,05;0,03
3,599129;-0,03;0,04;0,03
3,599928;-0,02;0,03;0,03
3,600192;-0,02;0,02;0,03
3,600410;-0,01;0,01;0,04
3,602749;-0,01;0,00;0,04
3,605495;-0,00;-0,01;0,04
3,607503;0,00;-0,01;0,04
3,609782;0,01;-0,02;0,04
3,612506;0,01;-0,02;0,04
3,615079;0,01;-0,02;0,04
3,617407;0,01;-0,02;0,04
3,618711;0,01;-0,02;0,05
3,621404;0,00;-0,01;0,05
3,624259;-0,00;-0,00;0,05
3,625634;-0,01;0,01;0,05
3,627759;-0,01;0,02;0,05
3,631186;-0,01;0,03;0,05
3,632778;-0,02;0,05;0,05
3,636456;-0,02;0,07;0,04
3,637589;-0,02;0,08;0,04
3,640804;-0,03;0,09;0,03
3,642231;-0,03;0,10;0,03
3,644437;-0,03;0,12;0,02
3,646961;-0,04;0,13;0,01
3,649172;-0,04;0,14;0,00
3,651483;-0,05;0,14;-0,01
3,653814;-0,05;0,15;-0,02
3,656458;-0,05;0,16;-0,02
3,658562;-0,06;0,16;-0,04
3,661591;-0,06;0,16;-0,05
3,663739;-0,06;0,16;-0,06
3,666096;-0,07;0,15;-0,07
3,667269;-0,06;0,15;-0,08
3,670860;-0,06;0,14;-0,09
3,673514;-0,06;0,13;-0,10
3,675452;-0,06;0,12;-0,11
3,677423;-0,06;0,11;-0,12
3,679303;-0,05;0,10;-0,13
3,682225;-0,05;0,09;-0,13
3,684294;-0,04;0,07;-0,14
3,686273;-0,04;0,06;-0,15
3,693027;-0,03;0,05;-0,16
3,693942;-0,03;0,04;-0,17
3,694220;-0,03;0,03;-0,18
3,695888;-0,02;0,02;-0,19
3,706113;-0,02;0,01;-0,19
3,706750;-0,02;0,00;-0,20
3,706989;-0,02;-0,01;-0,21
3,707161;-0,02;-0,02;-0,22
3,707313;-0,02;-0,04;-0,22
3,709261;-0,02;-0,05;-0,23
3,711637;-0,02;-0,07;-0,23
3,715806;-0,02;-0,08;-0,23
3,716657;-0,02;-0,09;-0,24
3,719900;-0,02;-0,10;-0,24
3,721246;-0,02;-0,12;-0,23
3,724143;-0,02;-0,13;-0,23
3,726118;-0,02;-0,14;-0,23
3,728875;-0,02;-0,15;-0,22
3,732646;-0,02;-0,16;-0,21
3,733526;-0,02;-0,17;-0,20
3,735255;-0,02;-0,18;-0,20
3,738349;-0,01;-0,18;-0,19
3,741294;-0,02;-0,20;-0,18
3,742216;-0,02;-0,21;-0,16
3,745533;-0,01;-0,22;-0,15
3,747144;-0,01;-0,23;-0,14
3,749865;-0,01;-0,24;-0,13
3,752082;-0,01;-0,25;-0,11
3,754475;-0,01;-0,26;-0,10
3,757509;-0,01;-0,27;-0,09
3,759351;-0,01;-0,28;-0,08
3,760811;-0,02;-0,29;-0,06
3,764124;-0,02;-0,29;-0,05
3,766465;-0,02;-0,29;-0,04
3,768315;-0,02;-0,29;-0,03
3,770309;-0,02;-0,29;-0,02
3,773346;-0,02;-0,29;-0,02
3,775063;-0,03;-0,28;-0,01
3,777889;-0,03;-0,27;0,00
3,780795;-0,03;-0,27;0,01
3,781734;-0,03;-0,26;0,01
3,784276;-0,03;-0,25;0,02
3,786572;-0,03;-0,24;0,02
3,793627;-0,03;-0,24;0,02
3,794489;-0,03;-0,23;0,03
3,794881;-0,03;-0,22;0,03
3,797435;-0,03;-0,21;0,02
3,810382;-0,03;-0,20;0,02
3,811294;-0,03;-0,20;0,02
3,811726;-0,03;-0,20;0,01
3,811967;-0,03;-0,20;0,00
3,812174;-0,03;-0,21;-0,01
3,812413;-0,03;-0,21;-0,02
3,812623;-0,03;-0,21;-0,03
3,815458;-0,03;-0,21;-0,04
3,816713;-0,02;-0,21;-0,06
3,819069;-0,03;-0,21;-0,07
3,821961;-0,03;-0,21;-0,09
3,823567;-0,03;-0,21;-0,10
3,826730;-0,03;-0,21;-0,12
3,828817;-0,03;-0,21;-0,13
3,833037;-0,02;-0,21;-0,15
3,833961;-0,02;-0,21;-0,16
3,835847;-0,02;-0,20;-0,18
3,837685;-0,02;-0,20;-0,19
3,840474;-0,01;-0,20;-0,21
3,842578;-0,01;-0,19;-0,22
3,844949;-0,01;-0,19;-0,24
3,847648;-0,00;-0,19;-0,25
3,849189;0,00;-0,18;-0,27
3,852880;0,01;-0,17;-0,28
3,855256;0,01;-0,17;-0,30
3,858124;0,01;-0,16;-0,31
3,859034;0,01;-0,16;-0,32
3,862090;0,01;-0,15;-0,34
3,865459;0,01;-0,15;-0,34
3,866366;0,01;-0,13;-0,35
3,867981;0,00;-0,12;-0,36
3,870602;0,00;-0,10;-0,36
3,872585;0,01;-0,09;-0,36
3,874946;0,01;-0,07;-0,36
3,877142;0,01;-0,04;-0,35
3,879261;0,01;-0,02;-0,35
3,882565;0,02;0,01;-0,34
3,884188;0,02;0,04;-0,33
3,886849;0,01;0,07;-0,32
3,890607;0,01;0,10;-0,31
3,891316;0,01;0,13;-0,30
3,893234;0,01;0,16;-0,28
3,896191;0,01;0,20;-0,27
3,898535;0,00;0,23;-0,25
3,900803;0,00;0,27;-0,24
3,902826;0,00;0,30;-0,22
3,906146;-0,00;0,34;-0,21
3,907283;-0,01;0,37;-0,19
3,909624;-0,02;0,40;-0,17
3,911947;-0,02;0,43;-0,16
3,914395;-0,03;0,46;-0,14
3,916602;-0,04;0,49;-0,12
3,918971;-0,05;0,51;-0,10
3,921376;-0,06;0,53;-0,08
3,923936;-0,07;0,55;-0,05
3,925838;-0,07;0,56;-0,03
3,928098;-0,08;0,57;-0,01
3,930532;-0,08;0,57;0,02
3,933153;-0,08;0,56;0,05
3,935066;-0,08;0,56;0,07
3,938010;-0,07;0,54;0,09
3,939954;-0,07;0,52;0,12
3,943074;-0,06;0,50;0,14
3,944575;-0,04;0,47;0,17
3,946676;-0,03;0,44;0,19
3,949377;-0,02;0,40;0,21
3,951637;-0,01;0,37;0,23
3,953873;0,00;0,33;0,25
3,956212;0,02;0,29;0,27
3,958577;0,03;0,24;0,28
3,960801;0,05;0,20;0,30
3,963084;0,06;0,16;0,31
3,965457;0,07;0,11;0,32
3,967503;0,08;0,06;0,33
3,970250;0,09;0,00;0,34
3,972502;0,10;-0,05;0,34
3,974938;0,11;-0,11;0,34
3,977223;0,11;-0,16;0,34
3,981649;0,12;-0,21;0,34
3,982737;0,12;-0,26;0,33
3,984501;0,12;-0,32;0,33
3,986489;0,13;-0,37;0,32
3,990482;0,13;-0,42;0,31
3,991091;0,13;-0,46;0,30
3,993525;0,13;-0,50;0,29
3,996560;0,13;-0,53;0,28
3,998687;0,12;-0,56;0,27
4,000611;0,12;-0,59;0,26
4,002888;0,12;-0,61;0,24
4,005320;0,11;-0,63;0,23
4,007744;0,10;-0,64;0,21
4,010063;0,09;-0,65;0,19
4,012365;0,08;-0,66;0,18
4,014543;0,06;-0,66;0,16
4,016931;0,05;-0,65;0,13
4,019135;0,04;-0,64;0,11
4,021430;0,03;-0,63;0,09
4,023870;0,01;-0,62;0,07
4,026315;-0,00;-0,61;0,04
4,028319;-0,01;-0,59;0,02
4,030868;-0,02;-0,57;-0,01
4,033044;-0,03;-0,54;-0,04
4,037370;-0,04;-0,52;-0,07
4,037797;-0,04;-0,49;-0,10
4,040154;-0,05;-0,46;-0,13
4,042463;-0,05;-0,44;-0,16
4,044927;-0,05;-0,40;-0,20
4,047470;-0,05;-0,37;-0,23
4,049547;-0,05;-0,35;-0,27
4,051798;-0,05;-0,32;-0,30
4,054406;-0,06;-0,29;-0,34
4,056394;-0,06;-0,26;-0,37
4,058652;-0,05;-0,24;-0,41
4,061214;-0,05;-0,22;-0,44
4,063614;-0,05;-0,20;-0,47
4,065775;-0,04;-0,18;-0,50
4,067732;-0,04;-0,16;-0,53
4,070353;-0,03;-0,15;-0,56
4,072680;-0,03;-0,13;-0,58
4,075207;-0,02;-0,11;-0,60
4,077593;-0,01;-0,09;-0,62
4,081209;-0,01;-0,07;-0,64
4,082147;-0,00;-0,05;-0,65
4,084837;0,00;-0,03;-0,66
4,087694;0,01;-0,00;-0,67
4,091031;0,01;0,02;-0,68
4,091983;0,02;0,05;-0,68
4,094102;0,02;0,08;-0,69
4,096674;0,03;0,10;-0,69
4,099164;0,03;0,13;-0,69
4,100540;0,03;0,16;-0,69
4,103135;0,03;0,20;-0,68
4,105380;0,03;0,24;-0,67
4,107767;0,03;0,28;-0,66
4,109931;0,03;0,31;-0,65
4,112721;0,02;0,35;-0,64
4,114325;0,01;0,39;-0,62
4,117028;0,00;0,43;-0,61
4,119281;-0,01;0,46;-0,59
4,121953;-0,02;0,49;-0,57
4,124001;-0,03;0,52;-0,55
4,126536;-0,05;0,55;-0,53
4,128306;-0,06;0,57;-0,51
4,131004;-0,08;0,59;-0,48
4,133204;-0,09;0,61;-0,46
4,135464;-0,11;0,63;-0,43
4,138194;-0,12;0,65;-0,40
4,140387;-0,13;0,67;-0,37
4,142511;-0,14;0,68;-0,33
4,145243;-0,15;0,70;-0,30
4,147327;-0,16;0,71;-0,26
4,149598;-0,16;0,72;-0,23
4,151945;-0,17;0,73;-0,19
4,154293;-0,17;0,73;-0,15
4,156656;-0,17;0,74;-0,12
4,159085;-0,16;0,74;-0,08
4,161236;-0,16;0,74;-0,03
4,163811;-0,15;0,74;0,01
4,166056;-0,15;0,73;0,05
4,168001;-0,14;0,72;0,09
4,171173;-0,13;0,71;0,13
4,172853;-0,12;0,70;0,18
4,175873;-0,11;0,68;0,22
4,177600;-0,10;0,65;0,26
4,180016;-0,08;0,63;0,31
4,182402;-0,07;0,61;0,35
4,184525;-0,05;0,58;0,39
4,188393;-0,04;0,56;0,44
4,189356;-0,02;0,54;0,48
4,192587;0,00;0,52;0,51
4,194909;0,02;0,49;0,55
4,196317;0,03;0,46;0,59
4,198688;0,05;0,43;0,62
4,200847;0,06;0,40;0,65
4,203279;0,07;0,36;0,68
4,205580;0,08;0,32;0,71
4,208001;0,08;0,28;0,73
4,210142;0,08;0,23;0,75
4,212855;0,08;0,18;0,77
4,214909;0,08;0,12;0,78
4,217459;0,08;0,07;0,79
4,219422;0,08;0,01;0,80
4,221980;0,09;-0,05;0,81
4,224187;0,08;-0,11;0,81
4,226528;0,07;-0,17;0,81
4,228807;0,07;-0,22;0,81
4,231122;0,06;-0,27;0,80
4,233427;0,05;-0,32;0,79
4,236093;0,05;-0,36;0,78
4,238036;0,04;-0,40;0,76
4,240760;0,04;-0,44;0,75
4,242683;0,03;-0,48;0,73
4,245390;0,02;-0,50;0,71
4,247470;0,02;-0,53;0,69
4,249756;0,01;-0,55;0,66
4,252248;0,01;-0,56;0,64
4,254549;0,01;-0,57;0,61
4,256875;0,01;-0,57;0,58
4,259021;0,02;-0,57;0,56
4,261973;0,02;-0,57;0,53
4,263894;0,02;-0,57;0,49
4,266247;0,02;-0,58;0,46
4,268016;0,02;-0,58;0,42
4,270693;0,02;-0,58;0,39
4,273097;0,02;-0,59;0,36
4,275279;0,03;-0,59;0,32
4,277944;0,03;-0,59;0,29
4,280466;0,03;-0,60;0,26
4,282471;0,03;-0,60;0,23
4,284927;0,04;-0,60;0,20
4,292680;0,04;-0,60;0,17
4,293188;0,05;-0,59;0,14
4,293347;0,06;-0,58;0,11
4,294554;0,06;-0,57;0,09
4,296272;0,06;-0,55;0,06
4,298969;0,05;-0,52;0,04
4,300785;0,06;-0,49;0,01
4,303465;0,06;-0,47;-0,01
4,305792;0,06;-0,45;-0,03
4,308078;0,06;-0,43;-0,05
4,310488;0,05;-0,41;-0,07
4,312592;0,05;-0,39;-0,09
4,314894;0,05;-0,37;-0,10
4,317285;0,04;-0,35;-0,12
4,319883;0,04;-0,33;-0,14
4,322007;0,03;-0,32;-0,15
4,324257;0,02;-0,30;-0,17
4,326602;0,01;-0,29;-0,19
4,328823;0,00;-0,27;-0,21
4,331049;-0,01;-0,26;-0,22
4,333727;-0,02;-0,24;-0,24
4,335852;-0,03;-0,22;-0,26
4,338503;-0,04;-0,20;-0,27
4,340371;-0,04;-0,17;-0,29
4,343015;-0,05;-0,14;-0,30
4,345140;-0,06;-0,11;-0,31
4,347581;-0,07;-0,07;-0,33
4,349851;-0,08;-0,04;-0,34
4,352288;-0,08;-0,01;-0,35
4,354473;-0,08;0,03;-0,36
4,357013;-0,08;0,06;-0,37
4,359182;-0,08;0,10;-0,38
4,361525;-0,07;0,13;-0,39
4,363945;-0,07;0,16;-0,40
4,366101;-0,07;0,20;-0,41
4,368185;-0,06;0,22;-0,41
4,370926;-0,05;0,25;-0,42
4,373226;-0,04;0,27;-0,42
4,375566;-0,04;0,30;-0,42
4,379289;-0,03;0,31;-0,42
4,380652;-0,02;0,33;-0,41
4,382778;-0,02;0,34;-0,41
4,385018;-0,01;0,35;-0,40
4,387200;-0,00;0,36;-0,39
4,389583;0,00;0,37;-0,38
4,391827;0,01;0,37;-0,36
4,394347;0,01;0,37;-0,35
4,396781;0,01;0,38;-0,33
4,398774;0,02;0,39;-0,31
4,402602;0,02;0,39;-0,28
4,403693;0,02;0,40;-0,26
4,405868;0,02;0,40;-0,23
4,407778;0,01;0,41;-0,20
4,410946;0,00;0,41;-0,17
4,412728;-0,00;0,41;-0,15
4,415042;-0,01;0,41;-0,11
4,417439;-0,02;0,41;-0,08
4,419753;-0,03;0,40;-0,05
4,422172;-0,03;0,39;-0,02
4,424324;-0,03;0,37;0,02
4,426569;-0,04;0,36;0,05
4,429157;-0,04;0,34;0,08
4,431457;-0,04;0,31;0,12
4,433692;-0,04;0,29;0,15
4,436067;-0,04;0,26;0,19
4,438517;-0,04;0,23;0,22
4,440693;-0,03;0,19;0,25
4,443068;-0,03;0,16;0,28
4,445634;-0,02;0,12;0,31
4,447670;-0,01;0,07;0,34
4,450097;-0,00;0,03;0,36
4,452794;0,00;-0,01;0,38
4,454610;0,01;-0,05;0,40
4,456821;0,02;-0,10;0,41
4,459203;0,03;-0,14;0,42
4,461746;0,03;-0,17;0,43
4,463979;0,03;-0,21;0,43
4,466521;0,04;-0,25;0,43
4,467977;0,04;-0,28;0,43
4,471097;0,03;-0,31;0,43
4,473469;0,03;-0,33;0,42
4,475805;0,03;-0,36;0,41
4,480712;0,02;-0,38;0,40
4,481667;0,02;-0,39;0,39
4,482803;0,02;-0,41;0,37
4,485167;0,01;-0,41;0,35
4,491000;0,01;-0,42;0,34
4,491593;0,01;-0,43;0,31
4,492252;0,01;-0,43;0,29
4,494341;0,01;-0,44;0,27
4,496691;0,01;-0,44;0,24
4,498946;0,01;-0,44;0,22
4,501389;0,01;-0,43;0,19
4,503620;0,02;-0,43;0,17
4,506056;0,02;-0,42;0,14
4,507884;0,02;-0,42;0,12
4,510996;0,02;-0,41;0,09
4,512935;0,02;-0,40;0,07
4,515242;0,02;-0,40;0,04
4,517508;0,01;-0,39;0,01
4,520184;0,01;-0,39;-0,01
4,522116;0,01;-0,39;-0,04
4,524658;0,00;-0,38;-0,06
4,526737;0,00;-0,37;-0,09
4,529242;-0,00;-0,37;-0,11
4,531712;-0,00;-0,36;-0,14
4,533805;-0,00;-0,35;-0,16
4,536096;-0,01;-0,34;-0,18
4,538440;-0,01;-0,32;-0,20
4,540865;-0,01;-0,31;-0,22
4,543255;-0,01;-0,29;-0,24
4,545446;-0,02;-0,28;-0,25
4,547851;-0,02;-0,26;-0,26
4,550117;-0,02;-0,23;-0,28
4,552422;-0,02;-0,21;-0,29
4,554825;-0,02;-0,19;-0,30
4,557132;-0,02;-0,16;-0,30
4,559337;-0,02;-0,12;-0,31
4,561917;-0,02;-0,09;-0,31
4,564213;-0,01;-0,06;-0,31
4,566642;-0,01;-0,02;-0,31
4,568063;-0,01;0,01;-0,30
4,571310;-0,01;0,05;-0,30
4,573532;-0,00;0,08;-0,29
4,575942;0,00;0,12;-0,28
4,578410;0,00;0,16;-0,26
4,580630;0,00;0,19;-0,25
4,582852;0,01;0,23;-0,23
4,585592;0,01;0,26;-0,22
4,587578;0,01;0,30;-0,20
4,590018;0,01;0,33;-0,18
4,592362;0,02;0,35;-0,17
4,594767;0,02;0,38;-0,15
4,596864;0,02;0,40;-0,13
4,599203;0,02;0,42;-0,12
4,601529;0,02;0,44;-0,10
4,603862;0,02;0,45;-0,07
4,606055;0,01;0,47;-0,05
4,608531;0,01;0,47;-0,03
4,610982;0,01;0,48;-0,00
4,613165;0,01;0,48;0,02
4,615441;0,01;0,48;0,05
4,617881;0,00;0,47;0,08
4,620239;-0,00;0,47;0,12
4,622456;-0,00;0,47;0,15
4,624827;-0,00;0,47;0,18
4,627008;-0,00;0,46;0,22
4,629493;-0,00;0,46;0,25
4,631834;-0,00;0,44;0,28
4,634296;-0,00;0,42;0,31
4,636413;0,00;0,40;0,34
4,638648;0,01;0,38;0,37
4,641150;0,01;0,35;0,39
4,643907;0,02;0,32;0,41
4,645917;0,02;0,28;0,43
4,648122;0,02;0,23;0,45
4,650538;0,03;0,18;0,46
4,652808;0,03;0,13;0,47
4,655081;0,03;0,08;0,47
4,657367;0,03;0,03;0,48
4,660011;0,02;-0,02;0,48
4,661940;0,02;-0,07;0,47
